Código;Descrição;Situação;Situação Conferência;Situação Sorter;Cod. SKU;Num. Picking;Num. Pedido;Num. Caixa Plástica;Num. Endereço;Num. Posto;Num. Conferencia;Num. Controle;Cor LED;Data Início;Data Finalização;Data Conferência;Quantidade;Quantidade Separada;Quantidade Conferida;Usuário Operador;Usuário Conferência;Livre 1;Livre 2;Livre 3;Livre 4;Livre 5;Livre 6;Livre 6;Livre 6;Livre 6;Livre 10;
602689;PARAF.MAD.CB.CHATA FC RS 6,1x65(RP)ZI  C/100-31644;F;F;;22599;0000321992;3618460;321992;154034;3;1;;;30/09/2025 16:35;30/09/2025 16:47;30/09/2025 18:00;1;1;1;PABLO.LACERDA;WELLINGTON.CORREIA;1;560194;PAPELAO;110482;1;PAPELAO;47765;7892183093633;PESADO;CAIXA;
602694;JOELHO 90º ESGOTO 40MM                     FORTLEV;F;F;;26906;0000321992;3618460;321992;149791;4;1;;;30/09/2025 16:35;30/09/2025 16:54;30/09/2025 18:00;1;1;1;PABLO.LACERDA;WELLINGTON.CORREIA;1;560237;PAPELAO;110482;1;PAPELAO;47765;17898543591082;PESADO;PACOTE;
602695;ESMALTE EXTRA RAPIDO AB.PRETO        1/4-RESICOLOR;F;F;;31407;0000321992;3618460;321992;150068;4;1;;;30/09/2025 16:35;30/09/2025 16:56;30/09/2025 18:00;3;3;3;PABLO.LACERDA;WELLINGTON.CORREIA;1;560206;PAPELAO;110482;1;PAPELAO;47765;7896155190085;PESADO;PEÇA;
602693;ADAPT.SOLD.A.A.P/CX.D'AGUA 50MMX1.1/2"     FORTLEV;F;F;;26819;0000321992;3618460;321992;149820;4;1;;;30/09/2025 16:35;30/09/2025 16:54;30/09/2025 18:00;1;1;1;PABLO.LACERDA;WELLINGTON.CORREIA;1;560193;PAPELAO;110482;1;PAPELAO;47765;17898543590528;PESADO;PACOTE;
602696;JOELHO 90º AZUL B.LATAO 25x1/2"          499-KRONA;F;F;;10353;0000321992;3618460;321992;149842;4;1;;;30/09/2025 16:35;30/09/2025 16:55;30/09/2025 18:00;1;1;1;PABLO.LACERDA;WELLINGTON.CORREIA;1;560207;PAPELAO;110482;1;PAPELAO;47765;17897801300558;PESADO;CAIXA TEMP 2;
602697;LUM.TARTARUGA PVC E27/100W BR.            3293-OPL;F;F;;29214;0000321992;3618460;321992;150177;5;1;;;30/09/2025 16:35;30/09/2025 17:30;30/09/2025 18:00;4;4;4;PABLO.LACERDA;WELLINGTON.CORREIA;1;560190;PAPELAO;110482;1;PAPELAO;47765;7898587732932;PESADO;PEÇA;
602698;LUM.TARTARUGA PVC E27/100W BR.            3293-OPL;F;F;;29214;0000321993;3618460;321993;150177;5;1;;;30/09/2025 16:35;30/09/2025 16:56;30/09/2025 19:09;2;2;2;JOAO.SOUSA;WILLIAN.ARAUJO;1;560190;PAPELAO;110482;1;PAPELAO;47765;7898587732932;PESADO;PEÇA;
602699;FITA SCOTCH FIXA FORTE EXTREMA 12mmx2,0m        3M;F;F;;30801;0000321993;3618460;321993;163045;5;1;;;30/09/2025 16:35;30/09/2025 16:57;30/09/2025 19:09;2;2;2;JOAO.SOUSA;WILLIAN.ARAUJO;1;560201;PAPELAO;110482;1;PAPELAO;47765;7891040343119;PESADO;PEÇA;
602700;FITA SCOTCH FIXA FORTE TRANSP.12mmx2,0m         3M;F;F;;18949;0000321993;3618460;321993;150210;5;1;;;30/09/2025 16:35;30/09/2025 16:56;30/09/2025 19:09;2;2;2;JOAO.SOUSA;WILLIAN.ARAUJO;1;560218;PAPELAO;110482;1;PAPELAO;47765;7891040075126;PESADO;PEÇA;
602701;PARAF.MAD.CB.CHATA FC RS 4,8x50(RP)ZI  C/200-31631;F;F;;22584;0000321993;3618460;321993;150614;6;1;;;30/09/2025 16:35;30/09/2025 17:04;30/09/2025 19:09;1;1;1;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560189;PAPELAO;110482;1;PAPELAO;47765;7892183093060;PESADO;CAIXA;
602702;LUVA ROSCAVEL 1/2"                       270-KRONA;F;F;;10364;0000321993;3618460;321993;163022;6;1;;;30/09/2025 16:35;30/09/2025 17:04;30/09/2025 19:09;1;1;1;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560191;PAPELAO;110482;1;PAPELAO;47765;17897801302491;PESADO;CAIXA TEMPORARI;
602704;FITA SCOTCH FIXA FORTE TRANSP.19mmx2,0m         3M;F;F;;18950;0000321993;3618460;321993;150974;7;1;;;30/09/2025 16:35;30/09/2025 17:17;30/09/2025 19:09;2;2;2;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560192;PAPELAO;110482;1;PAPELAO;47765;7891040118328;PESADO;PEÇA;
602703;FITA SCOTCH FIXA FORTE TRANSP.24mmx2,0m         3M;F;F;;30802;0000321993;3618460;321993;157340;6;1;;;30/09/2025 16:35;30/09/2025 17:04;30/09/2025 19:09;2;2;2;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560204;PAPELAO;110482;1;PAPELAO;47765;7891040129980;PESADO;PEÇA;
602705;BOTINA Nº44 ELASTICO MONO S/BICO            CARTOM;F;F;;28889;0000321993;3618460;321993;154501;7;1;;;30/09/2025 16:35;30/09/2025 17:17;30/09/2025 19:09;2;2;2;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560234;PAPELAO;110482;1;PAPELAO;47765;7898934892128;PESADO;PAR;
602708;PASSA FIO NYLON 10m BR.                  000118-HF;F;F;;25989;0000321993;3618460;321993;154634;8;1;;;30/09/2025 16:35;30/09/2025 17:31;30/09/2025 19:09;2;2;2;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560219;PAPELAO;110482;1;PAPELAO;47765;7893590284768;PESADO;PEÇA;
602706;ESMALTE EXTRA RAPIDO AB.PRETO       1/16-RESICOLOR;F;F;;31406;0000321993;3618460;321993;154589;8;1;;;30/09/2025 16:35;30/09/2025 17:31;30/09/2025 19:09;6;6;6;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560208;PAPELAO;110482;1;PAPELAO;47765;7896155105294;PESADO;PEÇA;
602707;PASSA FIO C/CB.ACO 20m VD.ENCARTELADO     -PROAQUA;F;F;;5770;0000321993;3618460;321993;154665;8;1;;;30/09/2025 16:35;30/09/2025 17:32;30/09/2025 19:09;1;1;1;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560214;PAPELAO;110482;1;PAPELAO;47765;7897574600117;PESADO;PEÇA;
602709;SOQ.C/RABICHO PR.Cx.C/50pçs           4301T-FOXLUX;F;F;;20169;0000321993;3618460;321993;151114;8;1;;;30/09/2025 16:35;30/09/2025 17:30;30/09/2025 19:09;1;1;1;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560224;PAPELAO;110482;1;PAPELAO;47765;17898105774274;PESADO;CAIXA;
602710;SUP.P/TV FIXO UNIV.10" A 90" PR. SBRU951-BRASFORMA;F;F;;31582;0000321993;3618460;321993;150778;9;1;;;30/09/2025 16:35;30/09/2025 17:47;30/09/2025 19:09;6;6;6;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560220;PAPELAO;110482;1;PAPELAO;47765;7896689119422;PESADO;PEÇA;
602711;PARAF.MAD.CB.CHATA FC RS 5,5x90(RP)ZI  C/100-31641;F;F;;22595;0000321993;3618460;321993;151317;9;1;;;30/09/2025 16:35;30/09/2025 17:48;30/09/2025 19:09;1;1;1;RAFAEL.COSTA;WILLIAN.ARAUJO;1;560229;PAPELAO;110482;1;PAPELAO;47765;7892183093503;PESADO;CAIXA;
602712;FITA DUPLA FACE ESPUMA(19x2,0m)           ADELBRAS;F;F;;10908;0000321993;3618460;321993;150728;10;1;;;30/09/2025 16:35;30/09/2025 18:53;30/09/2025 19:09;3;3;3;ELIEZER.FERREIRA;WILLIAN.ARAUJO;1;560231;PAPELAO;110482;1;PAPELAO;47765;7896603803116;PESADO;PEÇA;
602713;MASSA EPOXI   80g SOS DINAMICO      4402-VEDA TUDO;F;F;;32080;0000321993;3618460;321993;151694;11;1;;;30/09/2025 16:35;30/09/2025 18:57;30/09/2025 19:09;1;1;1;PEDRO.HENRIKY;WILLIAN.ARAUJO;1;560195;PAPELAO;110482;1;PAPELAO;47765;7898949356325;PESADO;CAIXA;
602714;PASSA FIO NYLON 20m BR.                  000116-HF;F;F;;25991;0000321993;3618460;321993;151720;11;1;;;30/09/2025 16:35;30/09/2025 18:58;30/09/2025 19:09;2;2;2;PEDRO.HENRIKY;WILLIAN.ARAUJO;1;560213;PAPELAO;110482;1;PAPELAO;47765;7893590284782;PESADO;PEÇA;
602715;PLACA 4x4 4 MOD.(JUNTOS)BR.C/SUP.  LUX2-TRAMONTINA;F;F;;26299;0000321994;3618460;321994;158247;11;1;;;30/09/2025 16:35;30/09/2025 17:23;30/09/2025 19:49;1;1;1;PEDRO.HENRIKY;ENZO.NASCIMENTO;1;560223;PAPELAO;110482;1;PAPELAO;47765;27891435072772;PESADO;CAIXA;
602716;PASSA FIO C/CB.ACO 15m VD.ENCARTELADO     -PROAQUA;F;F;;5769;0000321994;3618460;321994;151303;13;1;;;30/09/2025 16:35;30/09/2025 17:27;30/09/2025 19:49;1;1;1;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560209;PAPELAO;110482;1;PAPELAO;47765;7897574600100;PESADO;PEÇA;
602717;ABRAC.CONDULETE  3/4" CZ.             6716-ANDALUZ;F;F;;21981;0000321994;3618460;321994;158487;13;1;;;30/09/2025 16:35;30/09/2025 17:27;30/09/2025 19:49;1;1;1;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560226;PAPELAO;110482;1;PAPELAO;47765;97898920544812;PESADO;SACO;
602718;FITA DUPLA FACE ESPUMA(24x2,0m)           ADELBRAS;F;F;;10909;0000321994;3618460;321994;155483;14;1;;;30/09/2025 16:35;30/09/2025 17:30;30/09/2025 19:49;3;3;3;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560215;PAPELAO;110482;1;PAPELAO;47765;7896603803123;PESADO;PEÇA;
602720;FITA SCOTCH FIXA FORTE EXTREMA 24mmx2,0m        3M;F;F;;18948;0000321994;3618460;321994;151263;14;1;;;30/09/2025 16:35;30/09/2025 17:30;30/09/2025 19:49;2;2;2;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560230;PAPELAO;110482;1;PAPELAO;47765;7891040216260;PESADO;PEÇA;
602719;ESMALTE EXTRA RAPIDO AB.BRANCO       1/4-RESICOLOR;F;F;;31391;0000321994;3618460;321994;151248;14;1;;;30/09/2025 16:35;30/09/2025 17:29;30/09/2025 19:49;4;4;4;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560217;PAPELAO;110482;1;PAPELAO;47765;7896155100817;PESADO;PEÇA;
602721;PASSA FIO NYLON 15m BR.                  000117-HF;F;F;;25990;0000321994;3618460;321994;151067;15;1;;;30/09/2025 16:35;30/09/2025 17:31;30/09/2025 19:49;2;2;2;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560210;PAPELAO;110482;1;PAPELAO;47765;7893590284775;PESADO;PEÇA;
602722;CURVA 90º SOLDAVEL 25MM                    FORTLEV;F;F;;26845;0000321994;3618460;321994;163089;16;1;;;30/09/2025 16:35;30/09/2025 17:35;30/09/2025 19:49;1;1;1;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560187;PAPELAO;110482;1;PAPELAO;47765;17898543590955;PESADO;PACOTE;
602724;FITA DUPLA FACE ESPUMA(24mmx1,5m)         -TEKBOND;F;F;;20154;0000321994;3618460;321994;155981;17;1;;;30/09/2025 16:35;30/09/2025 17:40;30/09/2025 19:49;2;2;2;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560216;PAPELAO;110482;1;PAPELAO;47765;7898472262759;PESADO;PEÇA;
602723;ABRAC.TIPO COPO 19,05mm(3/4") C/20       121602-HF;F;F;;20074;0000321994;3618460;321994;150907;16;1;;;30/09/2025 16:35;30/09/2025 17:34;30/09/2025 19:49;1;1;1;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560221;PAPELAO;110482;1;PAPELAO;47765;7893590285055;PESADO;SACO;
602725;PARAF.MAD.CB.CHATA FC RS 4,5x50(RP)ZI  C/200-31625;F;F;;22578;0000321994;3618460;321994;150444;17;1;;;30/09/2025 16:35;30/09/2025 17:40;30/09/2025 19:49;1;1;1;ELIEZER.FERREIRA;ENZO.NASCIMENTO;1;560227;PAPELAO;110482;1;PAPELAO;47765;7892183092841;PESADO;CAIXA;
602727;CAMPAINHA S/FIO 36 MELODIAS                1822-HF;F;F;;31900;0000321994;3618460;321994;156018;18;1;;;30/09/2025 16:35;30/09/2025 17:46;30/09/2025 19:49;2;2;2;MARIANE.MACHADO;ENZO.NASCIMENTO;1;560205;PAPELAO;110482;1;PAPELAO;47765;7893595620851;PESADO;PEÇA;
602729;BROCA 3 PONTAS P/MADEIRA 05mm 3/16"      612650-HF;F;F;;20911;0000321994;3618460;321994;159610;19;1;;;30/09/2025 16:35;30/09/2025 17:52;30/09/2025 19:49;1;1;1;MARIANE.MACHADO;ENZO.NASCIMENTO;1;560197;PAPELAO;110482;1;PAPELAO;47765;7893590285956;PESADO;CONJUNTO;
602726;BROCA WIDIA 10,00mm                        STANLEY;F;F;;21473;0000321994;3618460;321994;156164;18;1;;;30/09/2025 16:35;30/09/2025 17:47;30/09/2025 19:49;1;1;1;MARIANE.MACHADO;ENZO.NASCIMENTO;1;560236;PAPELAO;110482;1;PAPELAO;47765;40028877490760;PESADO;CONJUNTO;
602728;CONECTOR BIMETALICO 16mm  C/05 1852 PFB-16-INTELLI;F;F;;18139;0000321994;3618460;321994;159267;18;1;;;30/09/2025 16:35;30/09/2025 17:50;30/09/2025 19:49;1;1;1;MARIANE.MACHADO;ENZO.NASCIMENTO;1;560232;PAPELAO;110482;1;PAPELAO;47765;7898441402353;PESADO;SACO;
602730;BROCA 3 PONTAS P/MADEIRA 06mm 1/4"       612660-HF;F;F;;20912;0000321994;3618460;321994;159520;19;1;;;30/09/2025 16:35;30/09/2025 17:51;30/09/2025 19:49;1;1;1;MARIANE.MACHADO;ENZO.NASCIMENTO;1;560233;PAPELAO;110482;1;PAPELAO;47765;7893590285963;PESADO;CONJUNTO;
602731;PINO 3 SAIDAS 3P.10A BR.            12270PCT-ILUMI;F;F;;17825;0000321994;3618460;321994;163490;101;1;;;30/09/2025 16:35;30/09/2025 17:02;30/09/2025 19:49;2;2;2;ARTHUR.SANTANA;ENZO.NASCIMENTO;1;560199;PAPELAO;110482;1;PAPELAO;47765;7898542000618;PESADO;CAIXA;
602733;BOTINA Nº42 ELASTICO MONO S/BICO            CARTOM;F;F;;28887;0000321995;3618460;321995;163225;101;1;;;30/09/2025 16:35;30/09/2025 17:00;30/09/2025 17:11;1;1;1;ARTHUR.SANTANA;CHECK_WEIGHT;1;560222;PAPELAO;110482;1;PAPELAO;47765;7898934892104;PESADO;PAR;
602732;RAB.PVC  60CM                            744-KRONA;F;F;;13183;0000321995;3618460;321995;163455;101;1;;;30/09/2025 16:35;30/09/2025 17:01;30/09/2025 17:11;1;1;1;ARTHUR.SANTANA;CHECK_WEIGHT;1;560203;PAPELAO;110482;1;PAPELAO;47765;17897801303023;PESADO;CAIXA;
602790;FITA SCOTCH FIXA FORTE TRANSP.12mmx2,0m         3M;F;F;;18949;0000322009;3618891;0335;150210;5;1;;;30/09/2025 16:35;30/09/2025 16:58;30/09/2025 17:31;4;4;4;JOAO.SOUSA;WELLINGTON.CORREIA;3;560290;AGRO;110482;4;AGRO;47771;7891040075126;PESADO;PEÇA;
602791;FITA SCOTCH FIXA FORTE TRANSP.24mmx2,0m         3M;F;F;;30802;0000322009;3618891;0335;157340;6;1;;;30/09/2025 16:35;30/09/2025 17:01;30/09/2025 17:31;4;4;4;RAFAEL.COSTA;WELLINGTON.CORREIA;3;560288;AGRO;110482;4;AGRO;47771;7891040129980;PESADO;PEÇA;
602792;FITA SCOTCH FIXA FORTE TRANSP.19mmx2,0m         3M;F;F;;18950;0000322009;3618891;0335;150974;7;1;;;30/09/2025 16:35;30/09/2025 17:15;30/09/2025 17:31;4;4;4;RAFAEL.COSTA;WELLINGTON.CORREIA;3;560289;AGRO;110482;4;AGRO;47771;7891040118328;PESADO;PEÇA;
602794;BROCA WIDIA 06,00mm                          IRWIN;F;F;;1944;0000322009;3618891;0335;150209;18;1;;;30/09/2025 16:35;30/09/2025 17:21;30/09/2025 17:31;1;1;1;MARIANE.MACHADO;WELLINGTON.CORREIA;3;560291;AGRO;110482;4;AGRO;47771;7897095014127;PESADO;CAIXA;
602793;AUMENTO 1/2" LONGO META 5,4cm        10859E-GARDEN;F;F;;28989;0000322009;3618891;0335;155085;12;1;;;30/09/2025 16:35;30/09/2025 17:18;30/09/2025 17:31;4;4;4;PEDRO.HENRIKY;WELLINGTON.CORREIA;3;560292;AGRO;110482;4;AGRO;47771;7893308004152;PESADO;PEÇA;
602734;BOTINA Nº42 ELASTICO MONO S/BICO            CARTOM;F;F;;28887;0000321996;3618460;0178;163225;101;1;;;30/09/2025 16:35;30/09/2025 16:59;30/09/2025 17:23;1;1;1;YURI.SEBASTIAO;CHECK_WEIGHT;3;560222;AGRO;110482;1;AGRO;47765;7898934892104;PESADO;PAR;
602735;PASSA FIO C/CB.ACO 10m VD.ENCARTELADO     -PROAQUA;F;F;;5768;0000321996;3618460;0178;163367;101;1;;;30/09/2025 16:35;30/09/2025 17:13;30/09/2025 17:23;1;0;0;YURI.SEBASTIAO;CHECK_WEIGHT;3;560228;AGRO;110482;1;AGRO;47765;7897574600094;PESADO;PEÇA;
602670;JOELHO 90º SOLDAVEL 60mm                 429-KRONA;F;F;;10449;0000321990;3618444;321990;153787;1;1;;;30/09/2025 16:35;30/09/2025 17:03;30/09/2025 18:44;1;1;1;WILTON.SANTOS;FREDSON.SILVA;1;560176;PAPELAO;110482;19;PAPELAO;47764;17897801302972;PESADO;CAIXA TEMP 2;
602671;CAP SOLDAVEL 60mm                        387-KRONA;F;F;;11428;0000321990;3618444;321990;153936;1;1;;;30/09/2025 16:35;30/09/2025 17:04;30/09/2025 18:44;1;1;1;WILTON.SANTOS;FREDSON.SILVA;1;560177;PAPELAO;110482;19;PAPELAO;47764;17897801307540;PESADO;CAIXA;
602673;LUVA RED.SOLDAVEL 60x50mm                587-KRONA;F;F;;2497;0000321990;3618444;321990;149592;3;1;;;30/09/2025 16:35;30/09/2025 17:10;30/09/2025 18:44;1;1;1;PABLO.LACERDA;FREDSON.SILVA;1;560174;PAPELAO;110482;19;PAPELAO;47764;17897801312001;PESADO;SACO;
602672;TE SOLDAVEL 60mm                         459-KRONA;F;F;;10451;0000321990;3618444;321990;153797;1;1;;;30/09/2025 16:35;30/09/2025 17:04;30/09/2025 18:44;1;1;1;WILTON.SANTOS;FREDSON.SILVA;1;560179;PAPELAO;110482;19;PAPELAO;47764;17897801302965;PESADO;CAIXA TEMP 2;
602675;REG.ESF.SOLD.60mm                        545-KRONA;F;F;;10660;0000321990;3618444;321990;157193;4;1;;;30/09/2025 16:35;30/09/2025 17:11;30/09/2025 18:44;1;1;1;PABLO.LACERDA;FREDSON.SILVA;1;560178;PAPELAO;110482;19;PAPELAO;47764;17897801301081;PESADO;CAIXA TEMP 2;
602674;ADAPT.SOLD.A.A.P/CX.D'AGUA 60mmx2"       346-KRONA;F;F;;10447;0000321990;3618444;321990;157188;4;1;;;30/09/2025 16:35;30/09/2025 17:11;30/09/2025 18:44;1;1;1;PABLO.LACERDA;FREDSON.SILVA;1;560175;PAPELAO;110482;19;PAPELAO;47764;17897801303009;PESADO;CAIXA TEMP 2;
602676;TORQUES ARMADOR 12"                     -SAO ROMAO;F;F;;3782;0000321990;3618444;321990;150805;7;1;;;30/09/2025 16:35;30/09/2025 18:36;30/09/2025 18:44;2;2;2;RAFAEL.COSTA;FREDSON.SILVA;1;560180;PAPELAO;110482;19;PAPELAO;47764;7898089528163;PESADO;PEÇA;
602887;PINO MACHO 2P.PRENSA 10A BR.        14240PCT-ILUMI;F;F;;18931;0000322031;3619141;322031;150076;4;1;;;30/09/2025 16:35;30/09/2025 17:02;30/09/2025 20:06;2;2;2;PABLO.LACERDA;WILLIAN.ARAUJO;1;560391;PAPELAO;110482;3;PAPELAO;47785;7898322644650;PESADO;CAIXA;
602888;PARAF.MDF CB.CHATA PH.5,0x45(RP)     C/200-JOMARCA;F;F;;6757;0000322031;3619141;322031;163044;5;1;;;30/09/2025 16:35;30/09/2025 17:36;30/09/2025 20:06;1;1;1;PABLO.LACERDA;WILLIAN.ARAUJO;1;560398;PAPELAO;110482;3;PAPELAO;47785;7892183031529;PESADO;CAIXA;
602889;FITA ISOLANTE 20m(18x20m)IMPERIAL               3M;F;F;;6603;0000322031;3619141;322031;150179;5;1;;;30/09/2025 16:35;30/09/2025 17:36;30/09/2025 20:06;5;5;5;PABLO.LACERDA;WILLIAN.ARAUJO;1;560402;PAPELAO;110482;3;PAPELAO;47785;7891040117291;PESADO;CAIXA TEMP 2;
602890;ABRAC.NYLON 7,6x500mm BRANCA     C/20pcs-222545-HF;F;F;;2053;0000322031;3619141;322031;150840;7;1;;;30/09/2025 16:35;30/09/2025 18:39;30/09/2025 20:06;1;1;1;PABLO.LACERDA;WILLIAN.ARAUJO;1;560395;PAPELAO;110482;3;PAPELAO;47785;7893590283709;PESADO;PEÇA;
602892;PASSA FIO C/CB.ACO 20m VD.ENCARTELADO     -PROAQUA;F;F;;5770;0000322031;3619141;322031;154665;8;1;;;30/09/2025 16:35;30/09/2025 18:42;30/09/2025 20:06;4;4;4;PABLO.LACERDA;WILLIAN.ARAUJO;1;560400;PAPELAO;110482;3;PAPELAO;47785;7897574600117;PESADO;PEÇA;
602891;FITA VEDA ROSCA 18x25m               101265-FIRLON;F;F;;28706;0000322031;3619141;322031;151118;8;1;;;30/09/2025 16:35;30/09/2025 18:42;30/09/2025 20:06;1;1;1;PABLO.LACERDA;WILLIAN.ARAUJO;1;560393;PAPELAO;110482;3;PAPELAO;47785;37898913604064;PESADO;CAIXA;
602894;FITA DUPLA FACE MASSA ACRILICA 18x02m    -KORETECH;F;F;;31009;0000322031;3619141;322031;151460;9;1;;;30/09/2025 16:35;30/09/2025 18:50;30/09/2025 20:06;5;5;5;ELIEZER.FERREIRA;WILLIAN.ARAUJO;1;560405;PAPELAO;110482;3;PAPELAO;47785;31009;PESADO;PEÇA;
602893;FITA AUTO FUSAO 23BR(19x02m)         1755-THOMPSON;F;F;;29430;0000322031;3619141;322031;157866;9;1;;;30/09/2025 16:35;30/09/2025 18:51;30/09/2025 20:06;10;10;10;ELIEZER.FERREIRA;WILLIAN.ARAUJO;1;560394;PAPELAO;110482;3;PAPELAO;47785;7898968528437;PESADO;PEÇA;
602897;INT.1S.RET.SOB.BR.                  16553PCT-ILUMI;F;F;;17803;0000322031;3619141;322031;150740;10;1;;;30/09/2025 16:35;30/09/2025 18:56;30/09/2025 20:06;2;2;2;PABLO.LACERDA;WILLIAN.ARAUJO;1;560404;PAPELAO;110482;3;PAPELAO;47785;7898322645053;PESADO;CAIXA;
602898;BASE TOM.RET.SOB.10A BR.            16516PCT-ILUMI;F;F;;17804;0000322031;3619141;322031;151627;10;1;;;30/09/2025 16:35;30/09/2025 18:58;30/09/2025 20:06;2;2;2;PABLO.LACERDA;WILLIAN.ARAUJO;1;560382;PAPELAO;110482;3;PAPELAO;47785;7898322642984;PESADO;CAIXA;
602895;ABRAC.NYLON 4,8x400mm PRETA      C/20pcs-222524-HF;F;F;;2076;0000322031;3619141;322031;151583;10;1;;;30/09/2025 16:35;30/09/2025 18:58;30/09/2025 20:06;10;10;10;PABLO.LACERDA;WILLIAN.ARAUJO;1;560388;PAPELAO;110482;3;PAPELAO;47785;6920110021464;PESADO;PEÇA;
602896;ABRAC.NYLON 7,6x500mm PRETA      C/20pcs-222527-HF;F;F;;2656;0000322031;3619141;322031;151660;10;1;;;30/09/2025 16:35;30/09/2025 18:58;30/09/2025 20:06;1;1;1;PABLO.LACERDA;WILLIAN.ARAUJO;1;560389;PAPELAO;110482;3;PAPELAO;47785;7893590283525;PESADO;SACO;
602899;ACAB.N.GYRO T1 1/2"- 3/4"- 1"  A1    7781-FABRIMAR;F;F;;27466;0000322031;3619141;322031;151641;11;1;;;30/09/2025 16:35;30/09/2025 19:01;30/09/2025 20:06;3;3;3;PEDRO.HENRIKY;WILLIAN.ARAUJO;1;560381;PAPELAO;110482;3;PAPELAO;47785;7891506077817;PESADO;PEÇA;
602901;REFLETOR LED 100W/6500K SLIM                -AVANT;F;F;;25201;0000322032;3619141;322032;155123;12;1;;;30/09/2025 16:35;30/09/2025 16:59;30/09/2025 17:10;1;1;1;PEDRO.HENRIKY;ALISON.TEIXEIRA;1;560386;PAPELAO;110482;3;PAPELAO;47785;17899825509740;PESADO;CAIXA;
602900;ACAB.N.GYRO T1 1/2"- 3/4"- 1"  A1    7781-FABRIMAR;F;F;;27466;0000322032;3619141;322032;151641;11;1;;;30/09/2025 16:35;30/09/2025 16:54;30/09/2025 17:10;7;7;7;PEDRO.HENRIKY;ALISON.TEIXEIRA;1;560381;PAPELAO;110482;3;PAPELAO;47785;7891506077817;PESADO;PEÇA;
602903;PASSA FIO C/CB.ACO 15m VD.ENCARTELADO     -PROAQUA;F;F;;5769;0000322032;3619141;322032;151303;13;1;;;30/09/2025 16:35;30/09/2025 17:06;30/09/2025 17:10;3;3;3;ELIEZER.FERREIRA;ALISON.TEIXEIRA;1;560385;PAPELAO;110482;3;PAPELAO;47785;7897574600100;PESADO;PEÇA;
602902;ACAB.ELLA CROSS 1/2"-3/4"-1" UNIV.   7526-FABRIMAR;F;F;;23402;0000322032;3619141;322032;151345;13;1;;;30/09/2025 16:35;30/09/2025 17:07;30/09/2025 17:10;3;3;3;ELIEZER.FERREIRA;ALISON.TEIXEIRA;1;560407;PAPELAO;110482;3;PAPELAO;47785;7891506075264;PESADO;PEÇA;
602905;BASE TOM.DUPLA RET.SOB.10A BR.      16518PCT-ILUMI;F;F;;33605;0000322033;3619141;322033;158821;16;1;;;30/09/2025 16:35;30/09/2025 16:51;30/09/2025 16:54;1;1;1;ELIEZER.FERREIRA;ALISON.TEIXEIRA;1;560403;PAPELAO;110482;3;PAPELAO;47785;7898322643035;PESADO;PACOTE;
602904;PASSA FIO C/CB.ACO 15m VD.ENCARTELADO     -PROAQUA;F;F;;5769;0000322033;3619141;322033;151303;13;1;;;30/09/2025 16:35;30/09/2025 16:49;30/09/2025 16:54;2;2;2;ELIEZER.FERREIRA;ALISON.TEIXEIRA;1;560385;PAPELAO;110482;3;PAPELAO;47785;7897574600100;PESADO;PEÇA;
602906;BASE TOM.DUPLA RET.SOB.10A BR.      16518PCT-ILUMI;F;F;;33605;0000322034;3619141;322034;158821;16;1;;;30/09/2025 16:35;30/09/2025 16:51;30/09/2025 17:01;1;1;1;WILLIAN.ARAUJO;ALISON.TEIXEIRA;1;560403;PAPELAO;110482;3;PAPELAO;47785;7898322643035;PESADO;PACOTE;
602907;ABRAC.NYLON 4,8x250mm BRANCA     C/20pcs-222540-HF;F;F;;2049;0000322034;3619141;322034;159148;17;1;;;30/09/2025 16:35;30/09/2025 16:54;30/09/2025 17:01;5;5;5;MARIANE.MACHADO;ALISON.TEIXEIRA;1;560392;PAPELAO;110482;3;PAPELAO;47785;6920110021259;PESADO;PEÇA;
602908;REFLETOR LED  50W/6500K SLIM                -AVANT;F;F;;23052;0000322034;3619141;322034;159190;18;1;;;30/09/2025 16:35;30/09/2025 16:58;30/09/2025 17:01;10;10;10;ELIEZER.FERREIRA;ALISON.TEIXEIRA;1;560397;PAPELAO;110482;3;PAPELAO;47785;7899825505943;PESADO;PEÇA;
